,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000089048,694.7529657,-0.468141314,0.172859716,-2.708215214,0.006764614,0.030106864,ESF1
ENSG00000132254,1945.992863,-0.195417482,0.072163541,-2.707980783,0.006769394,0.030112071,ARFIP2
ENSG00000115604,303.5179965,1.129534257,0.417111615,2.707990417,0.006769198,0.030112071,IL18R1
ENSG00000291141,208.0604297,0.866210516,0.319900868,2.707746688,0.006774171,0.030117254,EMBP1
ENSG00000282499,10.45026619,3.066893002,1.132617918,2.707791352,0.006773259,0.030117254,TRBV25-1
ENSG00000273899,662.675294,-0.506113158,0.186924081,-2.70758672,0.006777436,0.030123744,NOL12
ENSG00000147485,15.89920606,1.192317528,0.440447335,2.707060376,0.006788191,0.03016351,PXDNL
ENSG00000100983,2221.527261,-0.481493557,0.177894906,-2.706618009,0.006797242,0.030195096,GSS
ENSG00000211721,38.74599769,1.143355658,0.422442424,2.706536066,0.00679892,0.030195096,TRBV6-5
ENSG00000111653,486.5919551,-0.528787458,0.195514544,-2.704593982,0.006838792,0.030364091,ING4
ENSG00000211788,26.53984822,1.596040738,0.590195848,2.704256127,0.00684575,0.030386896,TRAV13-1
ENSG00000211637,6505.897163,2.606542765,0.963974306,2.703954607,0.006851965,0.030406392,IGLV4-69
ENSG00000079462,275.719765,0.439115121,0.162432054,2.703377255,0.006863879,0.03045042,PAFAH1B3
ENSG00000118432,82.83689669,1.325285415,0.490247807,2.703296978,0.006865537,0.03045042,CNR1
ENSG00000178038,2085.492711,-0.743329588,0.275016394,-2.702855552,0.006874661,0.030482783,ALS2CL
ENSG00000109674,150.9219604,0.725357961,0.268378385,2.702743593,0.006876977,0.030484948,NEIL3
ENSG00000174373,1036.125259,-0.540749489,0.20011826,-2.702149667,0.006889274,0.030531346,RALGAPA1
ENSG00000196526,2246.737649,-0.674734955,0.249745212,-2.701693252,0.006898738,0.030565164,AFAP1
ENSG00000186687,880.8321394,-0.545750814,0.202062401,-2.700902343,0.006915164,0.030629806,LYRM7
ENSG00000258315,461.1373395,0.522103564,0.193324332,2.700661412,0.006920175,0.030643864,C17orf49
ENSG00000125245,259.5693363,0.748362585,0.277149084,2.700216697,0.006929433,0.030668576,GPR18
ENSG00000078804,3502.372124,-0.862247199,0.319319259,-2.700266815,0.006928389,0.030668576,TP53INP2
ENSG00000143858,127.7855098,-0.970495777,0.359430957,-2.700089566,0.006932081,0.03067216,SYT2
ENSG00000111671,291.9400397,-0.569456543,0.210948157,-2.699509454,0.006944178,0.030702256,SPSB2
ENSG00000108641,153.3744518,1.392540876,0.515851672,2.699498618,0.006944404,0.030702256,B9D1
ENSG00000178199,972.842534,0.834019893,0.308935877,2.699653735,0.006941168,0.030702256,ZC3H12D
ENSG00000049249,262.903175,1.79159841,0.663736872,2.699260031,0.006949385,0.030711504,TNFRSF9
ENSG00000114999,1144.098451,0.51739013,0.191681203,2.699222056,0.006950178,0.030711504,TTL
ENSG00000132334,1923.954904,1.304157267,0.483265858,2.698633157,0.006962488,0.030749605,PTPRE
ENSG00000198807,7.763498394,2.05050351,0.759806276,2.698718837,0.006960696,0.030749605,PAX9
ENSG00000130558,362.0709813,1.319445029,0.489019077,2.698146331,0.006972678,0.03078646,OLFM1
ENSG00000100376,1089.60866,-0.413361305,0.153221354,-2.697804795,0.006979836,0.030809907,FAM118A
ENSG00000186765,40.76932555,-1.192852738,0.44217457,-2.697696382,0.006982109,0.030811788,FSCN2
ENSG00000167363,200.7435229,-0.760822193,0.282040392,-2.69756465,0.006984872,0.030815829,FN3K
ENSG00000158764,340.6690405,2.124196102,0.787780407,2.696431749,0.007008676,0.030912671,ITLN2
ENSG00000182022,1211.614383,1.623305276,0.602042462,2.696330207,0.007010813,0.030913923,CHST15
ENSG00000123600,607.428235,0.446898893,0.165775633,2.695805686,0.007021862,0.030954459,METTL8
ENSG00000171680,530.40716,-0.536462367,0.199022553,-2.69548531,0.007028618,0.030976056,PLEKHG5
ENSG00000164736,73.68862021,2.074180136,0.769565049,2.695262913,0.007033311,0.030988553,SOX17
ENSG00000106636,2752.503063,0.448103856,0.166308918,2.694406654,0.007051408,0.031060081,YKT6
ENSG00000106992,1697.664952,-1.237829905,0.459563695,-2.693489325,0.007070841,0.03113746,AK1
ENSG00000163931,6110.488909,0.609772129,0.226416836,2.693139516,0.007078264,0.031161923,TKT
ENSG00000130159,1109.823694,-0.46962737,0.174398494,-2.692840745,0.00708461,0.031173406,ECSIT
ENSG00000175445,122.6665054,2.771457934,1.029161276,2.692928698,0.007082741,0.031173406,LPL
ENSG00000138030,139.5022271,0.856920626,0.318239779,2.692688605,0.007087843,0.031179408,KHK
ENSG00000166035,37.78824357,-2.469105533,0.91700283,-2.692582239,0.007090105,0.031181133,LIPC
ENSG00000156502,682.8787688,-0.376199152,0.139730317,-2.69232304,0.007095618,0.031197154,SUPV3L1
ENSG00000163923,86.88838005,1.394284431,0.517930084,2.692032135,0.00710181,0.031216152,RPL39L
ENSG00000100813,4537.740548,-0.18640442,0.069246167,-2.691909573,0.007104421,0.031219399,ACIN1
ENSG00000124795,4915.420196,0.398825589,0.148162723,2.691807909,0.007106586,0.031220692,DEK
ENSG00000153774,1548.791691,-0.75860102,0.281835507,-2.691644598,0.007110067,0.031227758,CFDP1
ENSG00000011258,809.1568656,-0.48883513,0.181619931,-2.691528007,0.007112553,0.031227786,MBTD1
ENSG00000073350,11132.41107,-0.827546201,0.307472502,-2.691447836,0.007114262,0.031227786,LLGL2
ENSG00000197360,6.873511073,-1.883300833,0.699752612,-2.691380926,0.007115689,0.031227786,ZNF98
ENSG00000178028,568.7032219,-0.481897434,0.179072244,-2.691078327,0.007122147,0.031247905,DMAP1
ENSG00000211959,25801.1809,2.299713137,0.854683893,2.690717766,0.007129848,0.031273469,IGHV4-39
ENSG00000172269,929.8921902,0.425743594,0.158310043,2.689302489,0.00716015,0.031398126,DPAGT1
ENSG00000063761,227.7180441,-0.595532078,0.22158361,-2.687617902,0.007196369,0.031548656,ADCK1
ENSG00000139908,37.81295157,-0.857913184,0.319256348,-2.687223572,0.007204871,0.031577628,TSSK4
ENSG00000166225,1236.285616,-0.362460568,0.134894212,-2.686998678,0.007209724,0.031582301,FRS2
ENSG00000102890,1613.953889,-0.735797681,0.273829486,-2.687065191,0.007208288,0.031582301,ELMO3
ENSG00000080224,3.296455621,-3.942454102,1.467581489,-2.68636129,0.007223493,0.03161771,EPHA6
ENSG00000256453,231.0689678,-0.440143583,0.163841034,-2.68640629,0.00722252,0.03161771,DND1
ENSG00000075213,70.55622647,1.276935903,0.475321869,2.686465711,0.007221236,0.03161771,SEMA3A
ENSG00000111052,39.88898487,2.626029669,0.977642634,2.68608342,0.007229504,0.031635716,LIN7A
ENSG00000187630,695.8622422,-0.455144461,0.169469868,-2.685695495,0.007237902,0.03166416,DHRS4L2
ENSG00000085662,383.2735085,1.294773334,0.482116193,2.685604325,0.007239877,0.031664496,AKR1B1
ENSG00000240038,151.0210778,-1.029050417,0.38318889,-2.685491261,0.007242327,0.031666908,AMY2B
ENSG00000116685,2545.889344,-0.618115376,0.230190637,-2.685232482,0.007247937,0.031674833,KIAA2013
ENSG00000144455,1418.145282,-0.527729013,0.196527442,-2.685268822,0.007247149,0.031674833,SUMF1
ENSG00000147044,4125.533605,-0.585078418,0.217900191,-2.685075292,0.007251347,0.031681435,CASK
ENSG00000120053,2616.782878,-0.630107151,0.234833902,-2.683203514,0.00729206,0.03185097,GOT1
ENSG00000114739,530.5913247,-0.667980665,0.248980481,-2.682863582,0.007299476,0.031866673,ACVR2B
ENSG00000128609,1433.512204,-0.715373132,0.266639059,-2.682927008,0.007298092,0.031866673,NDUFA5
ENSG00000177106,5601.862065,-0.818123132,0.304992313,-2.682438532,0.007308758,0.031896687,EPS8L2
ENSG00000125845,2463.536463,-1.039730953,0.387619278,-2.682350986,0.007310671,0.031896687,BMP2
ENSG00000170017,1540.365136,0.762678142,0.284338839,2.682286197,0.007312087,0.031896687,ALCAM
ENSG00000093217,365.3149937,-0.718552337,0.26801491,-2.681016278,0.007339895,0.032009616,XYLB
ENSG00000169562,1157.390073,-0.959168712,0.357802077,-2.680724269,0.007346302,0.032029185,GJB1
ENSG00000235138,29.20397248,-1.38054886,0.515065771,-2.680335092,0.007354849,0.032058072,LOC100130548
ENSG00000211817,15.65322734,1.827217815,0.681987642,2.679253555,0.00737865,0.032145013,TRAV38-2DV8
ENSG00000173762,736.8828357,1.02746326,0.383477185,2.679333475,0.007376889,0.032145013,CD7
ENSG00000108511,409.7018138,-1.06715957,0.398332587,-2.6790667,0.007382769,0.032154559,HOXB6
ENSG00000211454,314.0096909,-0.837270077,0.312640816,-2.678057486,0.007405051,0.032243188,AKR7L
ENSG00000122778,233.1526697,0.793244028,0.296227411,2.677821153,0.007410277,0.032257526,KIAA1549
ENSG00000160051,162.7944116,-0.590575628,0.220596359,-2.677177588,0.007424527,0.032311123,IQCC
ENSG00000133317,39.08320888,2.791672011,1.042918784,2.676787544,0.007433175,0.032315037,LGALS12
ENSG00000127328,1297.358101,-0.597397629,0.22317621,-2.676797989,0.007432944,0.032315037,RAB3IP
ENSG00000113119,219.3760504,-0.638726706,0.238594924,-2.677033919,0.007427712,0.032315037,TMCO6
ENSG00000171659,174.5568838,0.9670641,0.361257675,2.676937179,0.007429856,0.032315037,GPR34
ENSG00000170558,28.02557562,3.062868572,1.144386127,2.676429309,0.007441126,0.032341174,CDH2
ENSG00000174788,14.00156826,-1.908196881,0.713049706,-2.676106399,0.0074483,0.032363919,PCP2
ENSG00000138757,7805.303424,0.403200793,0.150699931,2.675520745,0.007461326,0.032412076,G3BP2
ENSG00000149177,4789.879947,0.723856609,0.270604526,2.674961205,0.00747379,0.032457768,PTPRJ
ENSG00000149798,797.6989219,1.619292924,0.605410398,2.674702862,0.007479551,0.032474333,CDC42EP2
ENSG00000117984,26452.74121,-0.773087572,0.28905187,-2.674563468,0.007482661,0.032479383,CTSD
ENSG00000176049,72.48113566,1.181978753,0.442205194,2.672919196,0.007519436,0.032630518,JAKMIP2
ENSG00000238741,8090.638318,-0.602181192,0.225304622,-2.672742298,0.007523402,0.032630751,SCARNA7
ENSG00000155034,725.5279528,-0.393516352,0.147232845,-2.672748417,0.007523265,0.032630751,FBXL18
ENSG00000188157,6214.891932,0.687038223,0.257080722,2.672461072,0.007529711,0.032638338,AGRN
ENSG00000162383,30.62152868,-2.646768929,0.99040797,-2.672402697,0.007531021,0.032638338,SLC1A7
ENSG00000164039,230.590518,-0.923932264,0.345723989,-2.672456334,0.007529817,0.032638338,BDH2
ENSG00000169891,1027.210254,-0.794785439,0.297488835,-2.671647961,0.007547979,0.032703334,REPS2
ENSG00000109814,8642.722906,-0.908045018,0.339924061,-2.671317279,0.007555419,0.032727071,UGDH
ENSG00000124440,41.02187461,-1.842093952,0.689660196,-2.671016775,0.007562187,0.032747881,HIF3A
ENSG00000171311,537.5013974,0.331794817,0.124230827,2.670792947,0.007567231,0.032761219,EXOSC1
ENSG00000179958,1440.665141,-0.55222738,0.206779516,-2.67060969,0.007571363,0.032770603,DCTPP1
ENSG00000163527,5659.166632,0.441491509,0.165352245,2.670006138,0.007584986,0.032819106,STT3B
ENSG00000171617,2215.17213,0.433737925,0.162452503,2.669936855,0.007586551,0.032819106,ENC1
ENSG00000164611,235.8036169,0.973550397,0.364645846,2.669851875,0.007588472,0.032819106,PTTG1
ENSG00000134627,362.0786683,-0.660202323,0.247337576,-2.669235836,0.007602405,0.032870844,PIWIL4
ENSG00000131174,3407.394608,-0.527072948,0.197516696,-2.6684982,0.007619119,0.032934573,COX7B
ENSG00000088325,1041.098773,0.966422323,0.362187052,2.66829617,0.007623702,0.032939163,TPX2
ENSG00000151623,6731.999916,-1.096126338,0.410799255,-2.66827733,0.00762413,0.032939163,NR3C2
ENSG00000063015,34.560839,-1.001314465,0.375317538,-2.667912801,0.007632406,0.032966383,SEZ6
ENSG00000172590,844.4468057,0.494091153,0.185229494,2.667453983,0.007642835,0.032994342,MRPL52
ENSG00000209582,987.1683303,-0.971264399,0.364114151,-2.667472263,0.00764242,0.032994342,SNORA48
ENSG00000160746,1715.724527,-0.6635013,0.248778176,-2.667039811,0.007652261,0.033026484,ANO10
ENSG00000198399,2744.273856,0.343663593,0.128865572,2.666837923,0.007656859,0.033037781,ITSN2
ENSG00000125247,701.5789631,-0.481377703,0.180513188,-2.666717637,0.007659599,0.033040912,TMTC4
ENSG00000270550,27637.81917,2.302228937,0.863346998,2.666632239,0.007661546,0.033040912,IGHV3-30
ENSG00000134996,1822.779361,0.597762033,0.224197217,2.666233062,0.00767065,0.033071622,OSTF1
ENSG00000129455,24.89685566,8.070191743,3.027552249,2.665582979,0.007685496,0.03312707,KLK8
ENSG00000127124,342.5177741,1.291766633,0.484632449,2.665456338,0.007688391,0.033130989,HIVEP3
ENSG00000100302,180.2002616,0.942960502,0.353835403,2.664969344,0.007699534,0.033170436,RASD2
ENSG00000083812,506.2041124,-0.397760724,0.149264084,-2.664812011,0.007703137,0.033175787,ZNF324
ENSG00000093183,405.3726112,0.808738611,0.303496092,2.664741427,0.007704754,0.033175787,SEC22C
ENSG00000145050,2475.56233,0.982752575,0.368861512,2.664286034,0.007715193,0.033212164,MANF
ENSG00000211790,8.729104805,2.041034407,0.766158333,2.66398513,0.007722098,0.03323331,TRAV8-4
ENSG00000267493,187.0369611,-0.8121782,0.304893045,-2.66381347,0.007726039,0.033241696,CIRBP-AS1
ENSG00000105404,1768.066055,0.592525651,0.222456019,2.663563129,0.00773179,0.033257863,RABAC1
ENSG00000013725,742.9661178,1.102759516,0.414050862,2.663343126,0.007736848,0.033271038,CD6
ENSG00000171055,1260.345382,-0.608469623,0.228521593,-2.662635139,0.007753143,0.03333252,FEZ2
ENSG00000169291,288.8196994,1.604495809,0.602647646,2.662411146,0.007758305,0.033346118,SHE
ENSG00000140830,394.8397907,0.380172097,0.142811415,2.66205678,0.007766478,0.033372646,TXNL4B
ENSG00000104921,178.3440586,1.614957438,0.606686607,2.661930262,0.007769397,0.033376595,FCER2
ENSG00000136279,3789.660619,0.444668456,0.167098717,2.661112333,0.007788297,0.033449171,DBNL
ENSG00000162571,30.22709023,-1.651128216,0.620740778,-2.659931929,0.007815645,0.033557984,TTLL10
ENSG00000080546,814.6175646,-0.578551905,0.217521462,-2.659746306,0.007819953,0.033567842,SESN1
ENSG00000131910,42.0411556,-1.17144908,0.440616469,-2.658659315,0.007845225,0.033667661,NR0B2
ENSG00000163013,197.0182102,0.741414901,0.278900801,2.658346255,0.007852517,0.033690287,FBXO41
ENSG00000089057,901.7645569,1.158268488,0.435732779,2.658208294,0.007855732,0.033695416,SLC23A2
ENSG00000148344,143.7510822,1.718221332,0.646413041,2.65808581,0.007858588,0.033698999,PTGES
ENSG00000175471,528.0778848,1.685716544,0.634268833,2.657731955,0.007866843,0.03372573,MCTP1
ENSG00000102316,2796.798957,0.582842763,0.219344803,2.657198869,0.007879295,0.033770431,MAGED2
ENSG00000260628,513.9159648,2.312269463,0.870306605,2.65684467,0.007887578,0.033797247,LOC388248
ENSG00000099910,388.644273,0.427441092,0.160905101,2.656479436,0.007896127,0.03382519,KLHL22
ENSG00000241351,58902.21535,2.343456005,0.882245619,2.656239889,0.007901738,0.033840538,IGKV3-11
ENSG00000124193,4629.65586,-0.334329935,0.125881075,-2.655918975,0.007909262,0.033864064,SRSF6
ENSG00000215788,642.3122309,-0.79155525,0.298088213,-2.655439619,0.007920511,0.033903528,TNFRSF25
ENSG00000242866,21.67724554,-1.328547809,0.500444785,-2.654734048,0.007937096,0.033965801,STRC
ENSG00000164221,422.4611726,-0.524799035,0.197694806,-2.654591918,0.00794044,0.033971399,CCDC112
ENSG00000154274,2574.748706,-0.96956605,0.365283345,-2.654284851,0.00794767,0.033993613,C4orf19
ENSG00000162458,5474.846588,-0.790956105,0.298202423,-2.652413411,0.007991862,0.034173867,FBLIM1
ENSG00000288596,43.20066773,-1.09023191,0.411051287,-2.652301414,0.007994514,0.034176445,C8orf44
ENSG00000073150,13.87659271,3.285360876,1.239330193,2.650916516,0.008027368,0.034308103,PANX2
ENSG00000186462,104.3133274,-1.491660249,0.562761323,-2.650609038,0.008034679,0.034330552,NAP1L2
ENSG00000144214,14.52912088,-1.78532414,0.673602802,-2.650410798,0.008039395,0.034333719,LYG1
ENSG00000125898,315.5785337,1.125462042,0.424651245,2.650320833,0.008041537,0.034333719,FAM110A
ENSG00000104518,3358.341164,0.46103283,0.173953752,2.6503184,0.008041595,0.034333719,GSDMD
ENSG00000174255,16.76914632,1.80424774,0.680906494,2.649773144,0.008054583,0.034380375,ZNF80
ENSG00000158710,7739.431989,0.525860616,0.198509474,2.649045435,0.008071948,0.03444568,TAGLN2
ENSG00000174136,1313.68653,-0.9666864,0.365248909,-2.646651022,0.00812932,0.034681632,RGMB
ENSG00000117091,1641.27148,1.101470676,0.416240567,2.646235766,0.008139307,0.03471536,CD48
ENSG00000048544,871.4759466,0.394624121,0.149139775,2.646001858,0.008144937,0.034730494,MRPS10
ENSG00000283632,126.1055665,1.662517129,0.628348447,2.645852214,0.008148541,0.034736981,EXOC3L2
ENSG00000120498,58.97563264,-2.50531779,0.947178318,-2.645032876,0.008168298,0.03481231,TEX11
ENSG00000135736,162.8942669,1.478780467,0.559253652,2.644203506,0.008188341,0.034888816,CCDC102A
ENSG00000159346,3369.911537,0.455833936,0.172456123,2.643187897,0.008212944,0.034980346,ADIPOR1
ENSG00000147684,2577.583131,-0.568085223,0.214927862,-2.643143693,0.008214017,0.034980346,NDUFB9
ENSG00000167608,3993.45514,-0.991887648,0.375444882,-2.641899505,0.008244251,0.035091186,TMC4
ENSG00000240268,1.384910404,3.90140735,1.476701861,2.641973612,0.008242448,0.035091186,MOXD2P
ENSG00000130147,1945.265981,-0.476255515,0.180317433,-2.641206167,0.008261143,0.035154114,SH3BP4
ENSG00000239975,14688.67835,2.629369363,0.99559901,2.640992345,0.008266359,0.035167337,IGKV1D-33
ENSG00000138439,1265.388621,-0.7693887,0.291353732,-2.640737412,0.008272581,0.035175866,FAM117B
ENSG00000182759,24.21808712,-2.516427828,0.952916595,-2.640763989,0.008271932,0.035175866,MAFA
ENSG00000162433,1324.349675,-0.837528295,0.317175842,-2.640580349,0.008276416,0.035183207,AK4
ENSG00000072571,489.78799,1.026133115,0.388637759,2.640333039,0.008282459,0.035199924,HMMR
ENSG00000211838,2.450806115,4.726239362,1.791143104,2.638672115,0.008323144,0.035357618,TRAJ52
ENSG00000172869,3410.695737,-0.483769688,0.183340177,-2.63864525,0.008323803,0.035357618,DMXL1
ENSG00000182253,314.7916697,1.575322916,0.597054518,2.638490905,0.008327593,0.035364711,SYNM
ENSG00000211961,371.7186903,2.380062414,0.902166112,2.638164282,0.008335619,0.035389784,IGHV1-45
ENSG00000197272,29.81024418,2.402668139,0.91083249,2.637881461,0.008342574,0.035410299,IL27
ENSG00000134686,2085.673778,0.436359786,0.165468863,2.637111168,0.008361542,0.035481783,PHC2
ENSG00000182853,38.79612831,2.059978224,0.781223698,2.636860899,0.008367714,0.03549894,VMO1
ENSG00000242076,14712.2536,2.577572476,0.977549694,2.63676874,0.008369987,0.035499557,IGKV1-33
ENSG00000168079,1331.907713,-2.235153305,0.84778322,-2.636467971,0.008377411,0.035522011,SCARA5
ENSG00000167216,53.89405834,-0.759823799,0.288232853,-2.63614571,0.008385372,0.035544568,KATNAL2
ENSG00000129680,192.1570429,0.95563885,0.362522687,2.636080126,0.008386992,0.035544568,MAP7D3
ENSG00000205531,2296.641603,0.26298272,0.099773811,2.635789063,0.00839419,0.035566034,NAP1L4
ENSG00000140263,1136.277077,0.993707024,0.377288836,2.633809773,0.008443278,0.035764935,SORD
ENSG00000168496,950.3162481,0.980431355,0.372345969,2.633119295,0.008460463,0.035785514,FEN1
ENSG00000167543,733.3289079,-0.643669481,0.244461343,-2.633011313,0.008463153,0.035785514,TP53I13
ENSG00000179846,12.86888283,-1.671609217,0.634854921,-2.633057036,0.008462014,0.035785514,NKPD1
ENSG00000168894,887.244838,0.522050181,0.198270283,2.633022824,0.008462866,0.035785514,RNF181
ENSG00000244122,23.32976848,-2.424883727,0.920867668,-2.633259709,0.008456965,0.035785514,UGT1A7
ENSG00000088320,33.08240328,2.39812479,0.910765261,2.633087681,0.00846125,0.035785514,REM1
ENSG00000184216,4452.525964,0.569742229,0.216372128,2.633159064,0.008459472,0.035785514,IRAK1
ENSG00000108239,1038.511363,-0.52551251,0.199595037,-2.632893681,0.008466084,0.035788838,TBC1D12
ENSG00000162772,9038.483807,-0.886412953,0.337024558,-2.630113832,0.008535628,0.03607368,ATF3
ENSG00000100191,6.252324824,2.045573529,0.777955903,2.629420922,0.008553042,0.03613812,SLC5A4
ENSG00000185627,2809.250796,0.348717897,0.132633001,2.629194044,0.008558751,0.036153083,PSMD13
ENSG00000145349,4194.258261,-0.548248129,0.208532751,-2.629074454,0.008561761,0.036156643,CAMK2D
ENSG00000126860,992.4308663,1.120450204,0.426226986,2.628764112,0.008569578,0.036180494,EVI2A
ENSG00000280213,117.8036675,-0.977956246,0.372072721,-2.628400824,0.008578737,0.036209996,UCKL1-AS1
ENSG00000170231,4.968320445,3.50518388,1.333682287,2.628200069,0.008583801,0.036222209,FABP6
ENSG00000056736,503.5366208,-0.796040986,0.302897095,-2.628090525,0.008586566,0.036224712,IL17RB
ENSG00000115414,12390.47464,-1.503194965,0.572007599,-2.627928313,0.008590662,0.036232826,FN1
ENSG00000106070,634.9735414,0.565362605,0.215146125,2.627807522,0.008593713,0.036236532,GRB10
ENSG00000090520,3925.128432,0.83099042,0.316275416,2.627426536,0.008603342,0.036267966,DNAJB11
ENSG00000197157,7954.171788,0.582228486,0.221654602,2.626737639,0.008620777,0.036332286,SND1
ENSG00000168476,705.9075395,-0.624699463,0.237867178,-2.626253306,0.008633055,0.036374838,REEP4
ENSG00000111846,489.5208003,-1.016372,0.387071891,-2.625796456,0.008644649,0.036414494,GCNT2
ENSG00000233355,34.9215554,1.188380352,0.452726883,2.624938779,0.008666455,0.03649713,CHRM3-AS2
ENSG00000026751,3960.409812,1.84514861,0.703096865,2.624316366,0.00868231,0.036554672,SLAMF7
ENSG00000207607,16.50937438,-1.183079919,0.450948341,-2.623537582,0.008702184,0.036604194,MIR200A
ENSG00000092067,13.30423385,3.33190658,1.269998731,2.623551109,0.008701839,0.036604194,CEBPE
ENSG00000068615,54.91105582,-1.512246652,0.57642081,-2.623511549,0.008702849,0.036604194,REEP1
ENSG00000165115,238.3306753,-0.512680441,0.195413282,-2.623570078,0.008701354,0.036604194,KIF27
ENSG00000178386,204.0044463,-0.742181654,0.28299367,-2.622608672,0.008725943,0.036692075,ZNF223
ENSG00000169607,206.3631998,1.150461322,0.438689429,2.622496114,0.008728826,0.036694948,CKAP2L
ENSG00000206754,26.06090536,-1.43776206,0.548298317,-2.622225921,0.00873575,0.036714801,SNORD101
ENSG00000100814,499.3758586,-0.446020539,0.170099497,-2.622115568,0.008738579,0.036717441,CCNB1IP1
ENSG00000159322,1476.733674,0.592654892,0.226094804,2.621267192,0.008760357,0.036790413,ADPGK
ENSG00000186350,4112.736377,-0.690203187,0.263301022,-2.621346404,0.008758322,0.036790413,RXRA
ENSG00000145293,896.1351105,0.441355189,0.168395651,2.620941731,0.008768725,0.036816284,ENOPH1
ENSG00000136940,796.6793044,0.233467143,0.089080839,2.620845808,0.008771192,0.036817378,PDCL
ENSG00000164283,25.84431119,2.707511893,1.033111485,2.620735451,0.008774032,0.036820032,ESM1
ENSG00000161653,219.4536225,-1.263382998,0.482206311,-2.620005109,0.008792845,0.0368897,NAGS
ENSG00000143412,186.1286452,-0.85641041,0.326982109,-2.619135377,0.008815296,0.03697459,ANXA9
ENSG00000211594,8962.365432,2.336295805,0.892114201,2.618830416,0.00882318,0.036995708,IGKJ4
ENSG00000081307,1113.517829,0.466209154,0.178026064,2.618769088,0.008824766,0.036995708,UBA5
ENSG00000135097,23.46137293,-1.45169883,0.554422588,-2.618397701,0.008834378,0.037016856,MSI1
ENSG00000075624,119268.67,0.647312148,0.247209046,2.618480832,0.008832225,0.037016856,ACTB
ENSG00000179304,260.8811939,-0.5753151,0.219734253,-2.618231302,0.008838687,0.037016856,FAM156A
ENSG00000268350,260.8811939,-0.5753151,0.219734253,-2.618231302,0.008838687,0.037016856,FAM156A
ENSG00000070476,1906.689584,-0.377253165,0.144108918,-2.617833586,0.008848995,0.037050724,ZXDC
ENSG00000158158,7738.258607,-0.937200359,0.35802183,-2.617718477,0.00885198,0.037053923,CNNM4
ENSG00000172932,608.3145818,0.520148149,0.198771432,2.616815425,0.008875432,0.037133454,ANKRD13D
ENSG00000174473,16.38601617,2.994728523,1.144385262,2.616888406,0.008873535,0.037133454,GALNTL6
ENSG00000158186,142.0774097,1.640339251,0.626870242,2.616712583,0.008878106,0.037135328,MRAS
ENSG00000117525,2257.525408,1.601694757,0.612177482,2.616389536,0.008886511,0.037161167,F3
ENSG00000276045,421.3968034,1.001593188,0.382840153,2.61621771,0.008890985,0.037170556,ORAI1
ENSG00000272573,26.90946947,1.287130725,0.492059696,2.615801975,0.008901817,0.037199942,MUSTN1
ENSG00000154447,3905.421537,-0.938571579,0.358823537,-2.615691233,0.008904704,0.037199942,SH3RF1
ENSG00000213694,130.8989487,1.824112427,0.697371965,2.615695095,0.008904603,0.037199942,S1PR3
ENSG00000076043,806.8407037,0.45096231,0.17242714,2.615378941,0.008912851,0.037220204,REXO2
ENSG00000188729,2.56481327,4.157569413,1.589689491,2.615334276,0.008914017,0.037220204,OSTN
ENSG00000160007,5743.156544,-0.674832356,0.258040028,-2.615223543,0.008916907,0.037222956,ARHGAP35
ENSG00000170128,8.404672001,1.980898984,0.757486085,2.615096202,0.008920233,0.03722318,GPR25
ENSG00000156738,1357.974906,1.531156902,0.585517124,2.615050593,0.008921424,0.03722318,MS4A1
ENSG00000137486,1543.637801,-0.756489589,0.289322727,-2.614691199,0.008930816,0.037245769,ARRB1
ENSG00000119138,2113.300832,-0.511079347,0.19546591,-2.614672543,0.008931304,0.037245769,KLF9
ENSG00000139668,211.2849997,0.57934628,0.221663801,2.61362603,0.008958704,0.037350696,WDFY2
ENSG00000185386,168.4249741,1.674181675,0.640602615,2.613448081,0.00896337,0.037360814,MAPK11
ENSG00000197982,653.0370914,0.568967092,0.21773669,2.613097008,0.008972583,0.0373749,C1orf122
ENSG00000156869,620.9928275,-1.033977868,0.395709726,-2.612970567,0.008975903,0.0373749,FRRS1
ENSG00000211598,43244.60203,2.066076619,0.790723914,2.612892543,0.008977953,0.0373749,IGKV4-1
ENSG00000114857,2331.082339,-0.346757315,0.132694883,-2.613192826,0.008970068,0.0373749,NKTR
ENSG00000171056,69.43338666,1.636531436,0.626289113,2.613060651,0.008973538,0.0373749,SOX7
ENSG00000161328,189.3771355,-0.9837033,0.376661528,-2.611637309,0.009010979,0.037503031,LRRC56
ENSG00000198915,36.74591202,1.934800743,0.740868984,2.611528873,0.009013838,0.037505569,RASGEF1A
ENSG00000173846,1313.118169,-0.872514045,0.334155726,-2.611100085,0.009025148,0.037515198,PLK3
ENSG00000275152,2.295764254,-4.661762997,1.785274624,-2.611230191,0.009021715,0.037515198,CCL16
ENSG00000108924,81.67740649,1.278448609,0.4896165,2.6111224,0.009024559,0.037515198,HLF
ENSG00000130707,11109.07762,1.197108399,0.458468965,2.611100183,0.009025145,0.037515198,ASS1
ENSG00000172493,6636.842081,-0.496874555,0.190300068,-2.611005657,0.00902764,0.037516209,AFF1
ENSG00000198910,149.1630336,2.584445687,0.989865773,2.610905192,0.009030292,0.037517885,L1CAM
ENSG00000172046,2498.260865,-0.519251384,0.19888551,-2.610805509,0.009032925,0.037519477,USP19
